"Alt","Year","Hatch_Date","Retention","Develop_Mod","Drift_Mod","anoxic_layer"
"1",2011,"2011-06-25",1.78180862317144e-05,"New",0.9,TRUE
"1",2011,"2011-07-02",0.000539235234920773,"New",0.9,TRUE
"1",2012,"2012-06-21",0.0339094972163372,"New",0.9,TRUE
"1a",1975,"1975-07-02",0.889223095834636,"New",0.9,TRUE
"1a",1975,"1975-07-09",0.239904017947278,"New",0.9,TRUE
"1a",1975,"1975-07-16",0.484834403908558,"New",0.9,TRUE
"1a",1987,"1987-06-14",0.999380945730658,"New",0.9,TRUE
"1a",1987,"1987-06-07",0.484141211747604,"New",0.9,TRUE
"1a",2000,"2000-06-21",0.00536322574227973,"New",0.9,TRUE
"1a",2011,"2011-06-25",1.77474691830664e-05,"New",0.9,TRUE
"1a",2011,"2011-07-02",0.000526069110679845,"New",0.9,TRUE
"1a",2012,"2012-06-21",0.0142371265589887,"New",0.9,TRUE
"1b",1930,"1930-06-21",0.0279856260460386,"New",0.9,TRUE
"1b",1930,"1930-06-17",0.0069017232589324,"New",0.9,TRUE
"1b",1930,"1930-06-24",0.0230628319674889,"New",0.9,TRUE
"1b",1949,"1949-06-21",0.561755958252027,"New",0.9,TRUE
"1b",1949,"1949-06-17",0.00413058073780427,"New",0.9,TRUE
"1b",1949,"1949-06-24",0.16068471643131,"New",0.9,TRUE
"1b",1966,"1966-06-21",0.0214154025004139,"New",0.9,TRUE
"1b",1975,"1975-07-02",0.74615819739995,"New",0.9,TRUE
"1b",1975,"1975-07-09",0.231236635402432,"New",0.9,TRUE
"1b",1975,"1975-07-16",0.475517828746939,"New",0.9,TRUE
"1b",1980,"1980-06-21",0.115928098927039,"New",0.9,TRUE
"1b",1980,"1980-06-19",0.209652043379445,"New",0.9,TRUE
"1b",1980,"1980-06-26",0.921365582905664,"New",0.9,TRUE
"1b",1983,"1983-06-21",0.105905832160711,"New",0.9,TRUE
"1b",1983,"1983-06-21",0.159412519527543,"New",0.9,TRUE
"1b",1983,"1983-06-21",0.159430301359259,"New",0.9,TRUE
"1b",1983,"1983-06-28",0.992382190377206,"New",0.9,TRUE
"1b",1985,"1985-06-25",0.0460182296393976,"New",0.9,TRUE
"1b",1985,"1985-06-21",0.00609775010113369,"New",0.9,TRUE
"1b",1985,"1985-06-28",0.669808264811971,"New",0.9,TRUE
"1b",1986,"1986-06-07",0.201805546353977,"New",0.9,TRUE
"1b",1986,"1986-06-14",0.999999989568193,"New",0.9,TRUE
"1b",1987,"1987-06-21",0.582105729764347,"New",0.9,TRUE
"1b",1987,"1987-06-18",0.411937723934252,"New",0.9,TRUE
"1b",1987,"1987-06-25",0.75335011053307,"New",0.9,TRUE
"1b",1994,"1994-06-21",0.492777388055825,"New",0.9,TRUE
"1b",1994,"1994-06-14",0.0147927594742407,"New",0.9,TRUE
"1b",2000,"2000-06-21",0.00338838239909509,"New",0.9,TRUE
"1b",2000,"2000-06-14",0.0313834421097431,"New",0.9,TRUE
"1b",2011,"2011-06-25",1.68473078091266e-05,"New",0.9,TRUE
"1b",2011,"2011-07-02",0.000499027600870651,"New",0.9,TRUE
"1b",2012,"2012-06-21",0.014573672951949,"New",0.9,TRUE
"2",1953,"1953-06-14",0.0128718523656002,"New",0.9,TRUE
"2",1953,"1953-06-07",5.17239079553089e-06,"New",0.9,TRUE
"2",1953,"1953-06-17",0.163134688246503,"New",0.9,TRUE
"2",1975,"1975-07-02",0.938868695650444,"New",0.9,TRUE
"2",1975,"1975-07-09",0.231538123674053,"New",0.9,TRUE
"2",1980,"1980-06-21",0.489497427474582,"New",0.9,TRUE
"2",1980,"1980-06-14",0.195761539590579,"New",0.9,TRUE
"2",1983,"1983-06-21",0.198961671944222,"New",0.9,TRUE
"2",1983,"1983-06-14",0.036921068605335,"New",0.9,TRUE
"2",1985,"1985-06-21",0.0372476303327071,"New",0.9,TRUE
"2",1985,"1985-06-14",0.00506709412712156,"New",0.9,TRUE
"2",1986,"1986-06-14",0.999999986714035,"New",0.9,TRUE
"2",1986,"1986-06-07",0.0587818019916645,"New",0.9,TRUE
"2",1986,"1986-06-16",0.99999999998605,"New",0.9,TRUE
"2",1987,"1987-06-21",0.841410303280268,"New",0.9,TRUE
"2",1987,"1987-06-07",0.257989199442394,"New",0.9,TRUE
"2",1987,"1987-06-10",0.511098857693956,"New",0.9,TRUE
"2",1987,"1987-06-17",0.782328984479068,"New",0.9,TRUE
"2",2000,"2000-06-21",0.00837205627411225,"New",0.9,TRUE
"2",2011,"2011-06-25",1.50055340329435e-05,"New",0.9,TRUE
"2",2011,"2011-07-02",0.000499341650268846,"New",0.9,TRUE
"2",2012,"2012-06-21",0.0269037370455291,"New",0.9,TRUE
"2a",1975,"1975-07-02",0.896078174598276,"New",0.9,TRUE
"2a",1975,"1975-07-09",0.244976577335577,"New",0.9,TRUE
"2a",1987,"1987-06-14",0.980201521506115,"New",0.9,TRUE
"2a",1987,"1987-06-07",0.443579124972413,"New",0.9,TRUE
"2a",2000,"2000-06-21",0.0082942700643079,"New",0.9,TRUE
"2a",2011,"2011-06-25",1.7761547585948e-05,"New",0.9,TRUE
"2a",2011,"2011-07-02",0.000537844279033226,"New",0.9,TRUE
"2b",1930,"1930-06-21",0.0364323337190483,"New",0.9,TRUE
"2b",1930,"1930-06-17",0.0089093490198585,"New",0.9,TRUE
"2b",1930,"1930-06-24",0.0313325032447054,"New",0.9,TRUE
"2b",1949,"1949-06-21",0.412862763120014,"New",0.9,TRUE
"2b",1949,"1949-06-16",0.00190877651899482,"New",0.9,TRUE
"2b",1949,"1949-06-23",0.550564027037528,"New",0.9,TRUE
"2b",1966,"1966-06-21",0.0241406519921649,"New",0.9,TRUE
"2b",1966,"1966-06-25",0.195303766685979,"New",0.9,TRUE
"2b",1966,"1966-07-02",0.999999996608076,"New",0.9,TRUE
"2b",1975,"1975-07-02",0.904273620720773,"New",0.9,TRUE
"2b",1975,"1975-07-09",0.232742169123937,"New",0.9,TRUE
"2b",1980,"1980-06-21",0.112020489026775,"New",0.9,TRUE
"2b",1980,"1980-06-18",0.198734621624017,"New",0.9,TRUE
"2b",1980,"1980-06-25",0.662910759888394,"New",0.9,TRUE
"2b",1982,"1982-06-21",0.999855802454974,"New",0.9,TRUE
"2b",1983,"1983-06-21",0.153513366207308,"New",0.9,TRUE
"2b",1983,"1983-06-18",0.0491372958333803,"New",0.9,TRUE
"2b",1983,"1983-06-25",0.930473418627441,"New",0.9,TRUE
"2b",1985,"1985-06-21",0.0051380601159413,"New",0.9,TRUE
"2b",1985,"1985-06-18",0.00716257616561577,"New",0.9,TRUE
"2b",1986,"1986-06-14",0.999999991230373,"New",0.9,TRUE
"2b",1986,"1986-06-07",0.122185359084385,"New",0.9,TRUE
"2b",1986,"1986-06-17",0.999999999479695,"New",0.9,TRUE
"2b",1987,"1987-06-21",0.501843795122571,"New",0.9,TRUE
"2b",1987,"1987-06-18",0.455096254875644,"New",0.9,TRUE
"2b",1987,"1987-06-25",0.746910441483635,"New",0.9,TRUE
"2b",2000,"2000-06-21",0.00536146029925512,"New",0.9,TRUE
"2b",2000,"2000-06-14",0.0734252047334112,"New",0.9,TRUE
"2b",2011,"2011-06-25",1.51497616251048e-05,"New",0.9,TRUE
"2b",2011,"2011-07-02",0.000514184534440997,"New",0.9,TRUE
"2b",2012,"2012-06-21",0.014699892362481,"New",0.9,TRUE
"NA",1975,"1975-07-02",0.904145719940736,"New",0.9,TRUE
"NA",1975,"1975-07-09",0.232333609704951,"New",0.9,TRUE
"NA",1975,"1975-07-16",0.477207808507113,"New",0.9,TRUE
"NA",2011,"2011-06-25",1.58360669490111e-05,"New",0.9,TRUE
"NA",2011,"2011-07-02",0.000537844279033226,"New",0.9,TRUE
"1",1930,"1930-06-17",0.00610852714809381,"New",1,TRUE
"1",1930,"1930-06-24",0.0205477655666901,"New",1,TRUE
"1",1966,"1966-06-21",0.138604973048989,"New",1,TRUE
"1",1966,"1966-06-25",0.950743082023882,"New",1,TRUE
"1",1966,"1966-07-02",0.999975922755269,"New",1,TRUE
"1",1975,"1975-07-02",0.699298030725462,"New",1,TRUE
"1",1975,"1975-07-02",0.699298030725462,"New",1,TRUE
"1",1975,"1975-07-09",0.0725669817820268,"New",1,TRUE
"1",1975,"1975-07-16",0.249021268327821,"New",1,TRUE
"1",1980,"1980-06-21",0.148218043396897,"New",1,TRUE
"1",1980,"1980-06-18",0.105537699996201,"New",1,TRUE
"1",1980,"1980-06-25",0.999855205591002,"New",1,TRUE
"1",1983,"1983-06-21",0.131027537088042,"New",1,TRUE
"1",1983,"1983-06-18",0.0283729654639685,"New",1,TRUE
"1",1983,"1983-06-25",0.925416162714623,"New",1,TRUE
"1",1985,"1985-06-21",0.00373974752206451,"New",1,TRUE
"1",1985,"1985-06-18",0.00259663819525267,"New",1,TRUE
"1",1985,"1985-06-25",0.106127923066373,"New",1,TRUE
"1",1986,"1986-06-14",0.999975886455446,"New",1,TRUE
"1",1986,"1986-06-10",0.220027784973472,"New",1,TRUE
"1",1986,"1986-06-17",0.999992853909126,"New",1,TRUE
"1",1987,"1987-06-21",0.852289639052976,"New",1,TRUE
"1",1987,"1987-06-10",0.276472433749293,"New",1,TRUE
"1",1987,"1987-06-18",0.565881451484197,"New",1,TRUE
"1",1987,"1987-06-25",0.992327101218066,"New",1,TRUE
"1",2000,"2000-06-21",0.00338393026893512,"New",1,TRUE
"1",2000,"2000-06-14",1.09732163045296e-05,"New",1,TRUE
"1",2000,"2000-06-21",0.0946268866358811,"New",1,TRUE
"1",2011,"2011-06-25",3.35977330554113e-06,"New",1,TRUE
"1",2011,"2011-07-02",0.000111661585058511,"New",1,TRUE
"1",2012,"2012-06-21",0.0116909450489368,"New",1,TRUE
"1a",1975,"1975-07-02",0.5528769879822,"New",1,TRUE
"1a",1975,"1975-07-09",0.0720541838719496,"New",1,TRUE
"1a",1975,"1975-07-16",0.247680027133065,"New",1,TRUE
"1a",1987,"1987-06-14",0.984035424986012,"New",1,TRUE
"1a",1987,"1987-06-07",0.291722202430612,"New",1,TRUE
"1a",2000,"2000-06-21",0.00222396350300254,"New",1,TRUE
"1a",2011,"2011-06-25",3.34463119738344e-06,"New",1,TRUE
"1a",2011,"2011-07-02",0.000106718072572584,"New",1,TRUE
"1a",2012,"2012-06-21",0.00458956518580329,"New",1,TRUE
"1b",1930,"1930-06-21",0.0134490111800085,"New",1,TRUE
"1b",1930,"1930-06-17",0.00392089614776973,"New",1,TRUE
"1b",1930,"1930-06-24",0.0133991727784682,"New",1,TRUE
"1b",1949,"1949-06-21",0.162057146263763,"New",1,TRUE
"1b",1949,"1949-06-17",0.00166079326748979,"New",1,TRUE
"1b",1949,"1949-06-24",0.0309497891465416,"New",1,TRUE
"1b",1966,"1966-06-21",0.00767956064153731,"New",1,TRUE
"1b",1975,"1975-07-02",0.364138187273927,"New",1,TRUE
"1b",1975,"1975-07-09",0.068604993260362,"New",1,TRUE
"1b",1975,"1975-07-16",0.240821807376729,"New",1,TRUE
"1b",1980,"1980-06-21",0.0251355363833329,"New",1,TRUE
"1b",1980,"1980-06-19",0.0408965960753631,"New",1,TRUE
"1b",1980,"1980-06-26",0.563600432399406,"New",1,TRUE
"1b",1983,"1983-06-21",0.0465484659507977,"New",1,TRUE
"1b",1983,"1983-06-21",0.0690384675559027,"New",1,TRUE
"1b",1983,"1983-06-21",0.0690517720766793,"New",1,TRUE
"1b",1983,"1983-06-28",0.923822794637982,"New",1,TRUE
"1b",1985,"1985-06-25",0.0097476887692471,"New",1,TRUE
"1b",1985,"1985-06-21",0.0016510527330886,"New",1,TRUE
"1b",1985,"1985-06-28",0.252960004917683,"New",1,TRUE
"1b",1986,"1986-06-07",0.0568282075148298,"New",1,TRUE
"1b",1986,"1986-06-14",0.999984056625883,"New",1,TRUE
"1b",1987,"1987-06-21",0.354587453424473,"New",1,TRUE
"1b",1987,"1987-06-18",0.216685003157802,"New",1,TRUE
"1b",1987,"1987-06-25",0.539520601919139,"New",1,TRUE
"1b",1994,"1994-06-21",0.140830465321835,"New",1,TRUE
"1b",1994,"1994-06-14",0.00306205481518546,"New",1,TRUE
"1b",2000,"2000-06-21",0.00136988578471577,"New",1,TRUE
"1b",2000,"2000-06-14",0.00380031943543311,"New",1,TRUE
"1b",2011,"2011-06-25",3.15054263398876e-06,"New",1,TRUE
"1b",2011,"2011-07-02",0.000100535232693726,"New",1,TRUE
"1b",2012,"2012-06-21",0.00527825034732835,"New",1,TRUE
"2",1953,"1953-06-14",0.00163863696302171,"New",1,TRUE
"2",1953,"1953-06-07",1.77123429286484e-06,"New",1,TRUE
"2",1953,"1953-06-17",0.0311902495173899,"New",1,TRUE
"2",1975,"1975-07-02",0.686100602787962,"New",1,TRUE
"2",1975,"1975-07-09",0.0687423813428338,"New",1,TRUE
"2",1980,"1980-06-21",0.170329501981905,"New",1,TRUE
"2",1980,"1980-06-14",0.0453345348193632,"New",1,TRUE
"2",1983,"1983-06-21",0.0689149094097207,"New",1,TRUE
"2",1983,"1983-06-14",0.00890548523450252,"New",1,TRUE
"2",1985,"1985-06-21",0.0084060133856799,"New",1,TRUE
"2",1985,"1985-06-14",0.00140402872018138,"New",1,TRUE
"2",1986,"1986-06-14",0.999982938588436,"New",1,TRUE
"2",1986,"1986-06-07",0.015366745797116,"New",1,TRUE
"2",1986,"1986-06-16",0.99999980425269,"New",1,TRUE
"2",1987,"1987-06-21",0.678064282280042,"New",1,TRUE
"2",1987,"1987-06-07",0.133108157936573,"New",1,TRUE
"2",1987,"1987-06-10",0.283174424525437,"New",1,TRUE
"2",1987,"1987-06-17",0.567124266066156,"New",1,TRUE
"2",2000,"2000-06-21",0.00356130216189435,"New",1,TRUE
"2",2011,"2011-06-25",2.84269386661223e-06,"New",1,TRUE
"2",2011,"2011-07-02",0.00010060935051813,"New",1,TRUE
"2",2012,"2012-06-21",0.00928871348451023,"New",1,TRUE
"2a",1975,"1975-07-02",0.572558854149226,"New",1,TRUE
"2a",1975,"1975-07-09",0.074426655202839,"New",1,TRUE
"2a",1987,"1987-06-14",0.894875649243575,"New",1,TRUE
"2a",1987,"1987-06-07",0.2725855823661,"New",1,TRUE
"2a",2000,"2000-06-21",0.00364552623320852,"New",1,TRUE
"2a",2011,"2011-06-25",3.34760749001266e-06,"New",1,TRUE
"2a",2011,"2011-07-02",0.000111339943828902,"New",1,TRUE
"2b",1930,"1930-06-21",0.0167982296849228,"New",1,TRUE
"2b",1930,"1930-06-17",0.00482324293917396,"New",1,TRUE
"2b",1930,"1930-06-24",0.0176396078696503,"New",1,TRUE
"2b",1949,"1949-06-21",0.110920650553979,"New",1,TRUE
"2b",1949,"1949-06-16",0.000930011398200374,"New",1,TRUE
"2b",1949,"1949-06-23",0.126718655794029,"New",1,TRUE
"2b",1966,"1966-06-21",0.00953875012221652,"New",1,TRUE
"2b",1966,"1966-06-25",0.053882519443241,"New",1,TRUE
"2b",1966,"1966-07-02",0.999986690340981,"New",1,TRUE
"2b",1975,"1975-07-02",0.603527709936399,"New",1,TRUE
"2b",1975,"1975-07-09",0.069303720367781,"New",1,TRUE
"2b",1980,"1980-06-21",0.0247439678242798,"New",1,TRUE
"2b",1980,"1980-06-18",0.0423011055563655,"New",1,TRUE
"2b",1980,"1980-06-25",0.23975491374533,"New",1,TRUE
"2b",1982,"1982-06-21",0.979608567764495,"New",1,TRUE
"2b",1983,"1983-06-21",0.0681070997355417,"New",1,TRUE
"2b",1983,"1983-06-18",0.0179540589326613,"New",1,TRUE
"2b",1983,"1983-06-25",0.717642810593144,"New",1,TRUE
"2b",1985,"1985-06-21",0.00188189215539266,"New",1,TRUE
"2b",1985,"1985-06-18",0.0014868240443371,"New",1,TRUE
"2b",1986,"1986-06-14",0.99998679077201,"New",1,TRUE
"2b",1986,"1986-06-07",0.0327821799495041,"New",1,TRUE
"2b",1986,"1986-06-17",0.999992934457923,"New",1,TRUE
"2b",1987,"1987-06-21",0.312238807561243,"New",1,TRUE
"2b",1987,"1987-06-18",0.25915723301493,"New",1,TRUE
"2b",1987,"1987-06-25",0.557714466931078,"New",1,TRUE
"2b",2000,"2000-06-21",0.00241124547519891,"New",1,TRUE
"2b",2000,"2000-06-14",0.00965091288498122,"New",1,TRUE
"2b",2011,"2011-06-25",2.87180897763154e-06,"New",1,TRUE
"2b",2011,"2011-07-02",0.000105808196581256,"New",1,TRUE
"2b",2012,"2012-06-21",0.00533418692294439,"New",1,TRUE
"NA",1975,"1975-07-02",0.603197753660079,"New",1,TRUE
"NA",1975,"1975-07-09",0.0691196452689865,"New",1,TRUE
"NA",1975,"1975-07-16",0.242185736623131,"New",1,TRUE
"NA",2011,"2011-06-25",3.0227158834466e-06,"New",1,TRUE
"NA",2011,"2011-07-02",0.000111339943828902,"New",1,TRUE
"1",1930,"1930-06-17",0.0108860304613215,"Old",0.9,TRUE
"1",1930,"1930-06-24",0.0295926288370748,"Old",0.9,TRUE
"1",1966,"1966-06-21",0.10209856884281,"Old",0.9,TRUE
"1",1966,"1966-06-25",0.723883406138717,"Old",0.9,TRUE
"1",1966,"1966-07-02",0.972711187393748,"Old",0.9,TRUE
"1",1975,"1975-07-02",0.280907893143408,"Old",0.9,TRUE
"1",1975,"1975-07-02",0.280907893143408,"Old",0.9,TRUE
"1",1975,"1975-07-09",0.0321606554621961,"Old",0.9,TRUE
"1",1975,"1975-07-16",0.171109049099356,"Old",0.9,TRUE
"1",1980,"1980-06-21",0.0690653945159045,"Old",0.9,TRUE
"1",1980,"1980-06-18",0.026219707808325,"Old",0.9,TRUE
"1",1980,"1980-06-25",0.941338103745162,"Old",0.9,TRUE
"1",1983,"1983-06-21",0.13505577211062,"Old",0.9,TRUE
"1",1983,"1983-06-18",0.0317724420152552,"Old",0.9,TRUE
"1",1983,"1983-06-25",0.882303461752654,"Old",0.9,TRUE
"1",1985,"1985-06-21",0.0035964806423767,"Old",0.9,TRUE
"1",1985,"1985-06-18",0.00201379563545958,"Old",0.9,TRUE
"1",1985,"1985-06-25",0.0466877479522685,"Old",0.9,TRUE
"1",1986,"1986-06-14",0.993179041745035,"Old",0.9,TRUE
"1",1986,"1986-06-10",0.161304030656055,"Old",0.9,TRUE
"1",1986,"1986-06-17",0.997091107938676,"Old",0.9,TRUE
"1",1987,"1987-06-21",0.823322229979627,"Old",0.9,TRUE
"1",1987,"1987-06-10",0.172151875098568,"Old",0.9,TRUE
"1",1987,"1987-06-18",0.483875904028807,"Old",0.9,TRUE
"1",1987,"1987-06-25",0.974454709900491,"Old",0.9,TRUE
"1",2000,"2000-06-21",0.007766285837275,"Old",0.9,TRUE
"1",2000,"2000-06-14",1.4297663496752e-05,"Old",0.9,TRUE
"1",2000,"2000-06-21",0.147245156615239,"Old",0.9,TRUE
"1",2011,"2011-06-25",2.99759308412566e-05,"Old",0.9,TRUE
"1",2011,"2011-07-02",0.000424687636387963,"Old",0.9,TRUE
"1",2012,"2012-06-21",0.0282144568644862,"Old",0.9,TRUE
"1a",1975,"1975-07-02",0.209954583499921,"Old",0.9,TRUE
"1a",1975,"1975-07-09",0.0318759825423663,"Old",0.9,TRUE
"1a",1975,"1975-07-16",0.169990272659894,"Old",0.9,TRUE
"1a",1987,"1987-06-14",0.927383131281986,"Old",0.9,TRUE
"1a",1987,"1987-06-07",0.229874442648543,"Old",0.9,TRUE
"1a",2000,"2000-06-21",0.00508296457772999,"Old",0.9,TRUE
"1a",2011,"2011-06-25",2.98590676762582e-05,"Old",0.9,TRUE
"1a",2011,"2011-07-02",0.000413139718995799,"Old",0.9,TRUE
"1a",2012,"2012-06-21",0.0116275751066131,"Old",0.9,TRUE
"1b",1930,"1930-06-21",0.0158487953688703,"Old",0.9,TRUE
"1b",1930,"1930-06-17",0.00499311202566079,"Old",0.9,TRUE
"1b",1930,"1930-06-24",0.0201414698345299,"Old",0.9,TRUE
"1b",1949,"1949-06-21",0.213443087703878,"Old",0.9,TRUE
"1b",1949,"1949-06-17",0.00232009569342165,"Old",0.9,TRUE
"1b",1949,"1949-06-24",0.0853766617456083,"Old",0.9,TRUE
"1b",1966,"1966-06-21",0.00619376344567404,"Old",0.9,TRUE
"1b",1975,"1975-07-02",0.114934481661081,"Old",0.9,TRUE
"1b",1975,"1975-07-09",0.0301621692649569,"Old",0.9,TRUE
"1b",1975,"1975-07-16",0.164589871084374,"Old",0.9,TRUE
"1b",1980,"1980-06-21",0.00941492600373128,"Old",0.9,TRUE
"1b",1980,"1980-06-19",0.0120008007284283,"Old",0.9,TRUE
"1b",1980,"1980-06-26",0.146077874326847,"Old",0.9,TRUE
"1b",1983,"1983-06-21",0.0478726417492613,"Old",0.9,TRUE
"1b",1983,"1983-06-21",0.0610116962558965,"Old",0.9,TRUE
"1b",1983,"1983-06-21",0.0610176131512284,"Old",0.9,TRUE
"1b",1983,"1983-06-28",0.893806831186042,"Old",0.9,TRUE
"1b",1985,"1985-06-25",0.00490616513149702,"Old",0.9,TRUE
"1b",1985,"1985-06-21",0.00141740741063304,"Old",0.9,TRUE
"1b",1985,"1985-06-28",0.103123409998695,"Old",0.9,TRUE
"1b",1986,"1986-06-07",0.043553034269158,"Old",0.9,TRUE
"1b",1986,"1986-06-14",0.994209277534441,"Old",0.9,TRUE
"1b",1987,"1987-06-21",0.283149293223821,"Old",0.9,TRUE
"1b",1987,"1987-06-18",0.163555272389013,"Old",0.9,TRUE
"1b",1987,"1987-06-25",0.460777369919756,"Old",0.9,TRUE
"1b",1994,"1994-06-21",0.0422904878264729,"Old",0.9,TRUE
"1b",1994,"1994-06-14",0.00175422078255746,"Old",0.9,TRUE
"1b",2000,"2000-06-21",0.00332966223248794,"Old",0.9,TRUE
"1b",2000,"2000-06-14",0.00118813077856022,"Old",0.9,TRUE
"1b",2011,"2011-06-25",2.83850185235718e-05,"Old",0.9,TRUE
"1b",2011,"2011-07-02",0.000391315872533186,"Old",0.9,TRUE
"1b",2012,"2012-06-21",0.0132282604556514,"Old",0.9,TRUE
"2",1953,"1953-06-14",0.00721384653768513,"Old",0.9,TRUE
"2",1953,"1953-06-07",8.88075724664567e-06,"Old",0.9,TRUE
"2",1953,"1953-06-17",0.0502893902017317,"Old",0.9,TRUE
"2",1975,"1975-07-02",0.268269959550049,"Old",0.9,TRUE
"2",1975,"1975-07-09",0.0302343100205788,"Old",0.9,TRUE
"2",1980,"1980-06-21",0.0851211575322506,"Old",0.9,TRUE
"2",1980,"1980-06-14",0.012137455167928,"Old",0.9,TRUE
"2",1983,"1983-06-21",0.0745459697734752,"Old",0.9,TRUE
"2",1983,"1983-06-14",0.00923841616100499,"Old",0.9,TRUE
"2",1985,"1985-06-21",0.00853948664034818,"Old",0.9,TRUE
"2",1985,"1985-06-14",0.0012821037683656,"Old",0.9,TRUE
"2",1986,"1986-06-14",0.994811632849,"Old",0.9,TRUE
"2",1986,"1986-06-07",0.0121476347100131,"Old",0.9,TRUE
"2",1986,"1986-06-16",0.998754636611419,"Old",0.9,TRUE
"2",1987,"1987-06-21",0.674630203909154,"Old",0.9,TRUE
"2",1987,"1987-06-07",0.103405563299846,"Old",0.9,TRUE
"2",1987,"1987-06-10",0.185411115621829,"Old",0.9,TRUE
"2",1987,"1987-06-17",0.459687305678786,"Old",0.9,TRUE
"2",2000,"2000-06-21",0.00799367212000869,"Old",0.9,TRUE
"2",2011,"2011-06-25",2.63453145039684e-05,"Old",0.9,TRUE
"2",2011,"2011-07-02",0.000391564642646213,"Old",0.9,TRUE
"2",2012,"2012-06-21",0.0223379600970459,"Old",0.9,TRUE
"2a",1975,"1975-07-02",0.231125136070152,"Old",0.9,TRUE
"2a",1975,"1975-07-09",0.0331439153701699,"Old",0.9,TRUE
"2a",1987,"1987-06-14",0.800108565442718,"Old",0.9,TRUE
"2a",1987,"1987-06-07",0.221799214170181,"Old",0.9,TRUE
"2a",2000,"2000-06-21",0.00822513447060352,"Old",0.9,TRUE
"2a",2011,"2011-06-25",2.98828751162729e-05,"Old",0.9,TRUE
"2a",2011,"2011-07-02",0.000423563869427144,"Old",0.9,TRUE
"2b",1930,"1930-06-21",0.0195665078108825,"Old",0.9,TRUE
"2b",1930,"1930-06-17",0.00631823647692347,"Old",0.9,TRUE
"2b",1930,"1930-06-24",0.025520851090054,"Old",0.9,TRUE
"2b",1949,"1949-06-21",0.162782915715121,"Old",0.9,TRUE
"2b",1949,"1949-06-16",0.00140264477221606,"Old",0.9,TRUE
"2b",1949,"1949-06-23",0.230319080004882,"Old",0.9,TRUE
"2b",1966,"1966-06-21",0.00782999142457954,"Old",0.9,TRUE
"2b",1966,"1966-06-25",0.0302870212058491,"Old",0.9,TRUE
"2b",1966,"1966-07-02",0.984150385174464,"Old",0.9,TRUE
"2b",1975,"1975-07-02",0.193946542392897,"Old",0.9,TRUE
"2b",1975,"1975-07-09",0.0305376179681612,"Old",0.9,TRUE
"2b",1980,"1980-06-21",0.00946685531809752,"Old",0.9,TRUE
"2b",1980,"1980-06-18",0.0121217151068751,"Old",0.9,TRUE
"2b",1980,"1980-06-25",0.0506474440481455,"Old",0.9,TRUE
"2b",1982,"1982-06-21",0.889041996394918,"Old",0.9,TRUE
"2b",1983,"1983-06-21",0.0671310148086649,"Old",0.9,TRUE
"2b",1983,"1983-06-18",0.0200916719963846,"Old",0.9,TRUE
"2b",1983,"1983-06-25",0.673088353544626,"Old",0.9,TRUE
"2b",1985,"1985-06-21",0.00178903286785774,"Old",0.9,TRUE
"2b",1985,"1985-06-18",0.00113020649605278,"Old",0.9,TRUE
"2b",1986,"1986-06-14",0.995114193120341,"Old",0.9,TRUE
"2b",1986,"1986-06-07",0.0246749399284479,"Old",0.9,TRUE
"2b",1986,"1986-06-17",0.997109591260053,"Old",0.9,TRUE
"2b",1987,"1987-06-21",0.277367808047517,"Old",0.9,TRUE
